dataset_id,fold_id,subject_id,k,valid,num_present_classes,required_windows_per_class,insufficient_classes
hapt,loso_subject_10,10,6,False,12,7,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_10,10,7,False,12,8,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_10,10,8,False,12,9,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_10,10,9,False,12,10,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_10,10,10,False,12,11,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_10,10,11,False,12,12,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_10,10,12,False,12,13,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_10,10,13,False,12,14,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_10,10,14,False,12,15,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_10,10,15,False,12,16,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_10,10,16,False,12,17,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_11,11,0,True,12,1,{}
hapt,loso_subject_11,11,1,False,12,2,"{""3"": {""available_windows"": 1, ""name"": ""Sitting""}}"
hapt,loso_subject_11,11,2,False,12,3,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_11,11,3,False,12,4,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_11,11,4,False,12,5,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_11,11,5,False,12,6,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_11,11,6,False,12,7,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_11,11,7,False,12,8,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_11,11,8,False,12,9,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_11,11,9,False,12,10,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_11,11,10,False,12,11,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_11,11,11,False,12,12,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_11,11,12,False,12,13,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_11,11,13,False,12,14,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_11,11,14,False,12,15,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_11,11,15,False,12,16,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_11,11,16,False,12,17,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_12,12,0,True,12,1,{}
hapt,loso_subject_12,12,1,True,12,2,{}
hapt,loso_subject_12,12,2,False,12,3,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}}"
hapt,loso_subject_12,12,3,False,12,4,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_12,12,4,False,12,5,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_12,12,5,False,12,6,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_12,12,6,False,12,7,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_12,12,7,False,12,8,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_12,12,8,False,12,9,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_12,12,9,False,12,10,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_12,12,10,False,12,11,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_12,12,11,False,12,12,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_12,12,12,False,12,13,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_12,12,13,False,12,14,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_12,12,14,False,12,15,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_12,12,15,False,12,16,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_12,12,16,False,12,17,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_13,13,0,True,12,1,{}
hapt,loso_subject_13,13,1,True,12,2,{}
hapt,loso_subject_13,13,2,False,12,3,"{""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}}"
hapt,loso_subject_13,13,3,False,12,4,"{""1"": {""available_windows"": 3, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 3, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_13,13,4,False,12,5,"{""1"": {""available_windows"": 3, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 3, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_13,13,5,False,12,6,"{""1"": {""available_windows"": 3, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 3, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_13,13,6,False,12,7,"{""1"": {""available_windows"": 3, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 3, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_13,13,7,False,12,8,"{""1"": {""available_windows"": 3, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 3, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_13,13,8,False,12,9,"{""1"": {""available_windows"": 3, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 3, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_13,13,9,False,12,10,"{""1"": {""available_windows"": 3, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 3, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_13,13,10,False,12,11,"{""1"": {""available_windows"": 3, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 3, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_13,13,11,False,12,12,"{""1"": {""available_windows"": 3, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 3, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_13,13,12,False,12,13,"{""1"": {""available_windows"": 3, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 3, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_13,13,13,False,12,14,"{""1"": {""available_windows"": 3, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 3, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_13,13,14,False,12,15,"{""1"": {""available_windows"": 3, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 3, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_13,13,15,False,12,16,"{""1"": {""available_windows"": 3, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 3, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_13,13,16,False,12,17,"{""1"": {""available_windows"": 3, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 3, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 3, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_14,14,0,True,12,1,{}
hapt,loso_subject_14,14,1,False,12,2,"{""3"": {""available_windows"": 1, ""name"": ""Sitting""}}"
hapt,loso_subject_14,14,2,False,12,3,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_14,14,3,False,12,4,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 3, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_14,14,4,False,12,5,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 3, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_14,14,5,False,12,6,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 3, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_14,14,6,False,12,7,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 3, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_14,14,7,False,12,8,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 3, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_14,14,8,False,12,9,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 3, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_14,14,9,False,12,10,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 3, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
